,created_at,content,media,source_link,high_resolution_thumbnail_url,comments,likes,shares
148,1614873728,"Clickbait. Klout. Newsjacking. Doxing.

Was bedeuten diese Begriffe überhaupt? 🤔

Wir haben die wichtigsten Social-Media-Begriffe für Sie gesammelt und erklärt: http://ow.ly/YjfN50DPWzS","MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2020/03/social-media-definitions.jpg
",https://www.linkedin.com/feed/update/urn:li:activity:6773271341006127104,"MEDIA_PHOTO - 
",0,0,0
149,1615309517,"Is TikTok actually the best place to reach Gen Z? Is online shopping as rampant as it was in 2020? Test your assumptions with this comprehensive report on the state of digital, ecommerce, and social media. #Digital2021 ","MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NFF3q.jpeg
",https://www.linkedin.com/feed/update/urn:li:activity:6775099170698096640,"MEDIA_PHOTO - 
",0,26,4
150,1614875106,Let your data tell the story. ,"MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2018/12/pinterest-analytics.jpg
",https://www.linkedin.com/feed/update/urn:li:activity:6773277119016407041,"MEDIA_PHOTO - 
",0,36,4
151,1615471334,"Ganz gleich, welche Social-Media-Ziele Sie sich für 2021 gesetzt haben – Sie brauchen die richtigen Tools, um sie zu erreichen. 

Entdecken Sie, wie Sie mit Hootsuite von diesen Trends profitieren. 📈 🛠️",,https://www.linkedin.com/feed/update/urn:li:activity:6775777882036809728,,0,0,0
152,1615388550,Instagram not allowing clickable links directly in captions is a big marketing hurdle. But does saying 'link in bio' affect performance. Time to find out 📸 ,"MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2021/03/Experiment_Does-Writing-Link-in-bio-in-your-Instagram-Post-Affect-its-Performance_1080x1080.jpg
",https://www.linkedin.com/feed/update/urn:li:activity:6775430658488586241,"MEDIA_PHOTO - 
",8,127,25
153,1615626048,"Creep. Fleet. Lurker. Rich Pin. 

Was ist damit gemeint? 🧐

Keine Sorge! In unserem Social-Media-Glossar haben wir für Dich alle wichtigen Begriffe gesammelt und erklärt, damit Du immer weißt, worüber deine Kollegen reden. ⬇️","MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2020/03/social-media-definitions.jpg
",https://www.linkedin.com/feed/update/urn:li:activity:6776426796645654528,"MEDIA_PHOTO - 
",0,0,0
154,1615044903,"Guess what? Hootsuite Analytics now tells you The Best Time to Publish on your social channels!

Check out how it works in your dashboard 👀 ","MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2019/07/best-time-to-post-on-social-media.jpg
",https://www.linkedin.com/feed/update/urn:li:activity:6773989299898593280,"MEDIA_PHOTO - 
",10,216,26
155,1614975904,"Leave the heavy lifting to us 💪  New to Hootsuite Analytics, Best Times to Publish helps you reach more customers with insights tailored to your social goals and data. 

Discover the best time to post 👍","MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NFp3B.png
",https://www.linkedin.com/feed/update/urn:li:activity:6773699898652033024,"MEDIA_PHOTO - 
",0,19,1
156,1614866565,How does UGC work for you in 2021? Discover how marketing teams are creating engaging content with limited resources in the new TINT (tintup.com) report.,"MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NFicM.png
",https://www.linkedin.com/feed/update/urn:li:activity:6773241295981821952,"MEDIA_PHOTO - 
",2,24,6
157,1615834906,"🌟 Our annual #SocialTrends2021 report has launched 🌟

This is your time  to shine on social.

Hootsuite experts illuminate the top trends impacting your brand, with insights on the most effective ways to bring new customers in the door.

Read the report.","MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NG5W0.png
",https://www.linkedin.com/feed/update/urn:li:activity:6777302812461158400,"MEDIA_PHOTO - 
",3,152,24
158,1615907716,Story telling is at the very heart of social media. Discover how user-generated content can better connect people and brands.,"MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NG9Q9.png
",https://www.linkedin.com/feed/update/urn:li:activity:6777608198128975873,"MEDIA_PHOTO - 
",0,35,0
159,1615474980,Take the guesswork out of reaching your audience at the right time.,"MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NFP0e.png
",https://www.linkedin.com/feed/update/urn:li:activity:6775793173038960640,"MEDIA_PHOTO - 
",0,5,1
160,1615926007,"DYK that Instagram carousels are one of the most engaging formats on social media right now? 💰

These free templates will help you get started.","MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2020/11/Instagram-carousel_1080x1080.jpg
",https://www.linkedin.com/feed/update/urn:li:activity:6777684916030210048,"MEDIA_PHOTO - 
",6,115,10
161,1615804452,,,https://www.linkedin.com/feed/update/urn:li:ugcPost:6777175076124147712,,0,0,0
162,1615587724,"Join us for a #LinkedInLive with Hootsuite CEO, Tom Keiser as he chats with female leaders at Hootsuite about the theme of this year's #IWD - #ChooseToChallenge and their experiences and commitment to equality. 

Watch now: https://lnkd.in/gsGnVci ",,https://www.linkedin.com/feed/update/urn:li:ugcPost:6776266053162012672,,0,2,0
163,1615377706,"Ästhetische Instagram Stories sind heutzutage wichtiger als man denkt! 🤳

Was Du auf deiner Insta Story posten solltest und was nicht, erfährst Du hier: http://ow.ly/wU7250DSW4I","MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2020/04/how-to-use-instagram-stories.jpg
",https://www.linkedin.com/feed/update/urn:li:activity:6775385175728635904,"MEDIA_PHOTO - 
",0,0,0
164,1615482191,"Leading healthcare organizations are turning to social to engage with their communities 🏥

Join the panel of experts to learn how social can help you:

🤝 Manage customer expectations
📊 Use insights to inform your strategy
👥 Enhance patient experience","MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NFPCo.jpeg
",https://www.linkedin.com/feed/update/urn:li:activity:6775823416181174272,"MEDIA_PHOTO - 
",2,36,2
165,1615473610,Everything you need to know about advertising on Facebook in 2021 👉 ,"MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2019/10/advertise-on-facebook.jpg
",https://www.linkedin.com/feed/update/urn:li:activity:6775787428323061760,"MEDIA_PHOTO - 
",2,102,21
166,1615820554,"Social Media Managers, here's your weekly to do list:

📅 Check and schedule your posts
👂 Spend time listening to your audience
🙋‍♀️ Ask a team member how they are
🎸 Take some time out for a hobby",,https://www.linkedin.com/feed/update/urn:li:activity:6777242615420088320,,32,951,46
167,1615304714,"The way financial services organizations build customer relationships has shifted rapidly in recent years 🤝 Join our live webinar to learn from industry experts on the business impact of social transformation in financial services 🏦

Save your spot.",,https://www.linkedin.com/feed/update/urn:li:activity:6775079026789773313,,0,10,3
168,1615226529,"How can B2B marketers generate demand through social? 

Join Hootsuite’s panel of B2B and social marketing experts as they discuss the foundational components of building a social demand generation strategy 

Don't miss out on these expert tips. ","MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NFA7t.png
",https://www.linkedin.com/feed/update/urn:li:activity:6774751092988243968,"MEDIA_PHOTO - 
",2,26,1
169,1615212145,"La communication entre les consommateurs et les marques se fait de plus en plus à travers les plateformes sociales et de messagerie. Cependant, beaucoup d’entre elles ont encore du mal à fournir un service clientèle de qualité sur les médias sociaux. 

Nous avons récemment acquis Sparkcentral, afin de créer dans la plateforme Hootsuite la boîte de réception la plus avancée en matière de service client.  Pour l’occasion, nous vous invitons à un webinar le 11 mars à 11h. Inscrivez-vous et découvrez ce que le customer care peut apporter à votre marque !
 
➡️ http://ow.ly/IWHv50DSSEH
",,https://www.linkedin.com/feed/update/urn:li:activity:6774690762287280128,,0,0,0
170,1615140064,Perfect Sunday reading to get you inspired for the week 🙌  ,"MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2021/02/social-media-questions_1080x1080.jpg
",https://www.linkedin.com/feed/update/urn:li:activity:6774388434439049217,"MEDIA_PHOTO - 
",1,77,17
171,1615929631,"✨  Join us for a #LinkedInLive discussion with Eva Taylor (she/her) Rupa Dash, MBA, and Beth Ann Kaminkow about the inspiring all-women team behind World Woman Hour: 60 women x 60 stories x 60 minutes ✨ 

On March 18, we're also very excited to release the Digital Gender Diversity Impact Report in partnership with WORLD WOMAN FOUNDATION, Georgetown University McDonough School of Business' Business for Impact, and VMLY&R COMMERCE. The report will showcase the power of digital media to promote gender equality in a bold new way—providing best practices that brands and organizations can leverage to drive positive social change and increase engagement. 

",,https://www.linkedin.com/feed/update/urn:li:ugcPost:6777700117148385280,,4,28,4
172,1615910552,"Nutzen Sie die Möglichkeiten, die Hootsuite bietet, völlig aus? 🤔

Hier sind ein paar #Hacks, die Ihnen weiterhelfen können. ⬇️","MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2017/02/Hootsuite-hacks_1080x1080.jpg
",https://www.linkedin.com/feed/update/urn:li:activity:6777620092457906176,"MEDIA_PHOTO - 
",0,0,0
173,1615561386,"Fragen Sie sich nie wieder, wann die beste Zeit zum Posten von Social-Media-Content ist. 

Denn wir haben die Antworten für Sie! 🗓️","MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NFU3P.jpeg
",https://www.linkedin.com/feed/update/urn:li:activity:6776155586544320514,"MEDIA_PHOTO - 
",0,1,0
174,1615406499,"It's not too late to join us for tomorrow's webinar! 

Join Hootsuite’s panel of social marketing experts as we discuss how you can generate B2B demand through social and measure the right social KPIs. ","MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NFL0c.png
",https://www.linkedin.com/feed/update/urn:li:activity:6775505944374734848,"MEDIA_PHOTO - 
",1,8,0
175,1615568571,Two-thirds of Facebook users report visiting a local business Facebook Page at least once a week. Here's how you can make it work for your business. ,"MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2020/01/facebook-marketing-1.png
",https://www.linkedin.com/feed/update/urn:li:activity:6776185723432247297,"MEDIA_PHOTO - 
",2,55,7
176,1615559107,Hands up if you've already got number 1 stuck in your head 🦈,"MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NFTRX.png
",https://www.linkedin.com/feed/update/urn:li:activity:6776146025196335104,"MEDIA_PHOTO - 
",0,8,0
177,1615489302,"Join us for a #LinkedInLive with Hootsuite CEO, Tom Keiser as he chats with female leaders at Hootsuite about the theme of this year's #IWD - #ChooseToChallenge and their experiences and commitment to equality.

Join the live on Tom's LinkedIn page.","MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NFQ8u.png
",https://www.linkedin.com/feed/update/urn:li:activity:6775853243852431360,"MEDIA_PHOTO - 
",0,12,1
178,1615652703,The best Instagram bios look like this 👀 ,"MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2018/12/instagram-bio_1080x1080.jpg
",https://www.linkedin.com/feed/update/urn:li:activity:6776538595596500992,"MEDIA_PHOTO - 
",1,103,15
179,1615918515,"Leading healthcare organizations are turning to social to engage with their communities 🏥

Join the panel of experts to learn how social can help you:

🤝 Manage customer expectations
📊 Use insights to inform your strategy
👥 Enhance patient experience","MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NGaJS.jpeg
",https://www.linkedin.com/feed/update/urn:li:activity:6777653493223186432,"MEDIA_PHOTO - 
",0,7,1
180,1615741278,"Creating a winning social RFP, doesn't need to be over complicated.  http://ow.ly/UO3550DX8dy","MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2018/12/Social-Media-RFP.jpg
",https://www.linkedin.com/feed/update/urn:li:activity:6776910105955848192,"MEDIA_PHOTO - 
",0,53,3
181,1615824150,"It's the eternal struggle of social media managers everywhere:  which platforms should we focus on and do I need to get on ""that TikTok thing?"" 🤔

In our new webinar series, Explained 3 Ways, we're breaking down common social media challenges—like knowing what networks to focus on—to help you succeed in 2021. 

Save your spot: http://ow.ly/a7cB50DYQRO #SocialTrends2021","MEDIA_PHOTO - https://media-exp1.licdn.com/dms/image/C4D22AQEKl6aAcrhqlw/feedshare-shrink_800/0/1615824150391?e=1619049600&v=beta&t=LzQLm_QZBICop79TRuoUd2RyRXeFvBpxTXnolSvsd-c
",https://www.linkedin.com/feed/update/urn:li:activity:6777257697818488832,"MEDIA_PHOTO - https://media-exp1.licdn.com/dms/image/C4D22AQEKl6aAcrhqlw/feedshare-shrink_800/0/1615824150391?e=1639008000&v=beta&t=3CYfhiRAGBMDGA2z5JWhgx_weg-vtZRRhuOnyvDlK80
",1,69,5
182,1614881712,"Being an ally to women means that you can #ChooseToChallenge yourself and others to take a look in the mirror, get informed, and take action.

In honour of International Women's Day, join us for a candid LinkedIn Live conversation as Hootsuite leaders discuss the topics of allyship and how they #ChooseToChallenge in the workplace.

Register now: http://ow.ly/F8si50DPfQf #IWD2021","MEDIA_PHOTO - https://media-exp1.licdn.com/dms/image/C4D22AQHk_OsfEK0lBQ/feedshare-shrink_1280/0/1614881712032?e=1617840000&v=beta&t=CKL7pLa3CJLdR3rSHWTXtDKShFPxiiewkz8ONtNxQBs
",https://www.linkedin.com/feed/update/urn:li:activity:6773304824965431296,"MEDIA_PHOTO - https://media-exp1.licdn.com/dms/image/C4D22AQHk_OsfEK0lBQ/feedshare-shrink_1280/0/1614881712032?e=1639008000&v=beta&t=vRtxeMnOMc_3CkMcF_v1Po5w1lbLLV0_5pIlzxYNT0E
",0,20,0
183,1615534221,"Vous vous demandez quel est le meilleur moment pour publier vos posts sur les réseaux sociaux ? 🤔

Ne vous fiez plus au hasard pour savoir quand programmer votre contenu sur #Facebook, #Instagram et #Twitter. 🗓

➡️ http://ow.ly/7dIa50DVdUz","MEDIA_PHOTO - https://media-exp1.licdn.com/dms/image/C4D22AQEY92W9dtQpTQ/feedshare-shrink_1280/0/1615534221662?e=1618444800&v=beta&t=HAt_mwYfIXLKUMlCJwy06-_OWb83e1A4DF-h_HVN5XE
",https://www.linkedin.com/feed/update/urn:li:activity:6776041649047908352,"MEDIA_PHOTO - https://media-exp1.licdn.com/dms/image/C4D22AQEY92W9dtQpTQ/feedshare-shrink_1280/0/1615534221662?e=1639008000&v=beta&t=s_UUN03BCfhkIGswZSdmh_iGSXngdaDu0tCCvbMj-QY
",0,1,0
184,1615993407,"Bei dem starken Wachstum der aktiven Social-Media-Nutzer wird die Formulierung einer gezielten Social-Media-Strategie für Unternehmen unumgänglich. 📈🤳

Finden Sie heraus, wie sich das digitale Nutzerverhalten der Deutschen im Vergleich zu letztem Jahr verändert hat: http://ow.ly/odpX50DXlji","MEDIA_PHOTO - https://media-exp1.licdn.com/dms/image/C4D22AQFtpbO9HNR9fA/feedshare-shrink_1280/0/1615993407854?e=1619049600&v=beta&t=xB-NCvmTn_Ik_f9oNqg1rBNRW0c12Asc0Q3d56cDhfM
",https://www.linkedin.com/feed/update/urn:li:activity:6777967614716067841,"MEDIA_PHOTO - https://media-exp1.licdn.com/dms/image/C4D22AQFtpbO9HNR9fA/feedshare-shrink_1280/0/1615993407854?e=1639008000&v=beta&t=DWkEB8Z5BcYsL1jiJPFG0Buqii7I1vJ90-2lw0gXHAo
",1,5,0
185,1615804224,"Am 25. März ist Hootsuite mit dabei auf der digitalen MAKE Mittelstandskonferenz von W&V, Werben & Verkaufen rund um das Thema “Digitales Verkaufen”! 🛍️

Erfahren Sie in unserer Session “Social Media als Treiber der digitalen Transformation”, wie Sie das volle Potenzial der sozialen Medien für Ihr Unternehmen entfalten, indem Sie die Anwendung über das Marketing hinaus ausbreiten und so Ihren Geschäftserfolg steigern.

Die MAKE bietet Ihnen viele Diskussionen mit Kollegen, Praxisbeispiele und Experten-Insights dazu, wie Sie am besten die Brücke zwischen Online- und Offline-Auftritt Ihrer Marke schlagen.

Jetzt Ticket sichern: http://ow.ly/denA50DXnUU","MEDIA_PHOTO - https://media-exp1.licdn.com/dms/image/C4D22AQGdT0O1DM6O_w/feedshare-shrink_1280/0/1615804224275?e=1619049600&v=beta&t=bvN5u4zK0V7feSU3LpSf66vt66yrU2eAM9_A0qyDMiI
",https://www.linkedin.com/feed/update/urn:li:activity:6777174121592705024,"MEDIA_PHOTO - https://media-exp1.licdn.com/dms/image/C4D22AQGdT0O1DM6O_w/feedshare-shrink_1280/0/1615804224275?e=1639008000&v=beta&t=NbP1V4zUI2yJndkGkVE4Ly9OhoV7HBNo1oHMUSGo7UA
",0,2,0
186,1614963916,COVID-19 shifted the way people shopped. Get with the times and make sure your brand is set up for eCommerce. http://ow.ly/jtkj50DRj3U,"MEDIA_PHOTO - https://media-exp1.licdn.com/dms/image/C4D22AQE9VBpGSAzj2A/feedshare-shrink_800/0/1614963916390?e=1617840000&v=beta&t=rQVw67UYwk8uCqJejbqlZhKXHKAE-q62g8SVhO9hhmI
",https://www.linkedin.com/feed/update/urn:li:activity:6773649614450003968,"MEDIA_PHOTO - https://media-exp1.licdn.com/dms/image/C4D22AQE9VBpGSAzj2A/feedshare-shrink_800/0/1614963916390?e=1639008000&v=beta&t=MNmoXWfWjJiDN1x3_PT2xj-K62uuKPc9_WRLFZSmN3w
",4,66,8
187,1617202611,,,https://www.linkedin.com/feed/update/urn:li:ugcPost:6783039380425715713,,0,0,0
188,1617202565,,,https://www.linkedin.com/feed/update/urn:li:ugcPost:6783039187403837440,,0,0,0
189,1616061664,"Pinterest bietet mehr als nur Deko-Inspiration und Bilder von süßen Kätzchen? Verschenken Sie nicht das wahre Potenzial. 🐱

Entdecken Sie 5 Strategien, um auf Pinterest Geld zu verdienen.","MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2017/03/How-to-Make-Money-on-Pinterest_1080x1080.jpg
",https://www.linkedin.com/feed/update/urn:li:activity:6778253905290641408,"MEDIA_PHOTO - 
",0,0,0
190,1617202678,,,https://www.linkedin.com/feed/update/urn:li:ugcPost:6783039664124231680,,0,0,0
191,1617202498,,,https://www.linkedin.com/feed/update/urn:li:ugcPost:6783038907807338496,,0,0,0
192,1617103599,,,https://www.linkedin.com/feed/update/urn:li:ugcPost:6782624095122153472,,0,0,0
193,1617202476,,,https://www.linkedin.com/feed/update/urn:li:ugcPost:6783038817910845440,,0,0,0
194,1617202434,,,https://www.linkedin.com/feed/update/urn:li:ugcPost:6783038638142955520,,0,0,0
195,1616083352,"When customers take the time to give you feedback in a Twitter mention, they expect a reply — and they expect it fast. ","MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2021/03/Twitter-Mentions.jpg
",https://www.linkedin.com/feed/update/urn:li:activity:6778344871561306112,"MEDIA_PHOTO - 
",1,29,4
196,1616091610,"Ready to ignite your brand’s inner spark? ✨ It’s time to walk the talk, and it starts at the top. 

Read our #SocialTrends2021 report to learn how you can start building a truly purpose-driven organization.","MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NGkSb.png
",https://www.linkedin.com/feed/update/urn:li:activity:6778379506274111488,"MEDIA_PHOTO - 
",0,6,0
197,1616084725,"Introducing the Digital Gender Diversity Impact Report 2021: http://ow.ly/OIf150E2qFy  💜  

We are excited to release this report in partnership with the WORLD WOMAN FOUNDATION, Georgetown University’s Business for Impact and VMLY&R COMMERCE. This report showcases the power of digital media to promote gender equality in a bold new way—providing best practices that brands and organizations can leverage to drive positive social change and increase engagement.",,https://www.linkedin.com/feed/update/urn:li:ugcPost:6778350628482768896,,5,112,20
198,1616084344,"Join us today for a #LinkedInLive session with the women behind the inspiring World Woman Hour: 60 women x 60 stories x 60 minutes ✨ 

This campaign highlighted 60 female heroes representing a diverse array of backgrounds to inspire women and girls worldwide to find their role models, and empower one million women and girls by 2030. 

Amassing 47.95 million impressions across social media platforms since its launch, this digital campaign was brought to life by an all-women production team who worked together completely remotely during the global pandemic. 

Today we are excited to release the Digital Gender Diversity Impact Report 💜 

This report showcases the power of digital media to promote gender equality in a bold new way—providing best practices that brands and organizations can leverage to drive positive social change and increase engagement. 

Grab your copy: http://ow.ly/clXz50E2qNv",,https://www.linkedin.com/feed/update/urn:li:ugcPost:6778349031438471168,,29,62,7
199,1616255405,Looking to fight the decline in organic reach that many of us have been seeing? It's time to give things a boost 🚀,"MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2018/06/facebook-boost-post-1.jpg
",https://www.linkedin.com/feed/update/urn:li:activity:6779066512427778049,"MEDIA_PHOTO - 
",3,39,5
200,1616180516,"How to bring communities together, create an increased sense of belonging and drive brand trust 👇","MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NGpWq.png
",https://www.linkedin.com/feed/update/urn:li:activity:6778752403291299840,"MEDIA_PHOTO - 
",1,9,2
201,1616170521,"Did you hear? 

Hootsuite is now FedRAMP authorized ☑️

Achieving FedRAMP is serious business...It provides a standardized approach to security assessment, authorization, and continuous monitoring for cloud products and services used by the US Federal Government.

Learn more about what it means: http://ow.ly/3HKz50E1TRy
",,https://www.linkedin.com/feed/update/urn:li:activity:6778710485161267200,,0,18,2
202,1616592639,So how effective are Reels exactly? We ran the tests so you don't have to 👀  ,"MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2021/03/Experiment_Can-Posting-Reels-Improve-Your-Overall-Instagram-Engagement_1080x1080.jpg
",https://www.linkedin.com/feed/update/urn:li:activity:6780480974414209024,"MEDIA_PHOTO - 
",0,14,2
203,1617128708,"Don’t miss out on the chance to learn about all of Hootsuite’s exciting product updates and releases over the last quarter, and the unveiling of our new customer care solution! 
Register now! ",,https://www.linkedin.com/feed/update/urn:li:activity:6782729409632735232,,0,8,1
204,1616783105,Spoiler: Yes they do. Find out how 👀 ,"MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2021/03/Experiment_Can-Posting-Reels-Improve-Your-Overall-Instagram-Engagement_1080x1080.jpg
",https://www.linkedin.com/feed/update/urn:li:activity:6781279846199779328,"MEDIA_PHOTO - 
",0,4,1
205,1616422212,"We've seen Instagram Stories become a huge success for brands, so how can you make the same impact using Facebook Stories? ","MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2021/03/facebook-stories_1080x1080.jpg
",https://www.linkedin.com/feed/update/urn:li:activity:6779766150248075265,"MEDIA_PHOTO - 
",0,63,14
206,1616349659,Hands up if your looking to grow your Instagram channel 🙋‍♀️  Reels could be the answer. ,"MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2021/03/Experiment_Can-Posting-Reels-Improve-Your-Overall-Instagram-Engagement_1080x1080.jpg
",https://www.linkedin.com/feed/update/urn:li:activity:6779461842449252352,"MEDIA_PHOTO - 
",0,11,1
207,1617199514,"Not just how the algorithm works, but how to make it work for YOU. http://ow.ly/XsQd50Ed5Lp","MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2020/04/how-the-instagram-algorithm-works.jpg
",https://www.linkedin.com/feed/update/urn:li:activity:6783026391815483392,"MEDIA_PHOTO - 
",6,134,33
208,1617036010,You heard it here first 🥇 Gen Z: Social > Search ,"MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NH8nn.png
",https://www.linkedin.com/feed/update/urn:li:activity:6782340607047151616,"MEDIA_PHOTO - 
",1,136,17
209,1616854210,"Join Hootsuite’s Shanley Brooks (she/her) and Pride at Work Canada / Fierté au travail Canada’s Jade Pichette (they/them), for a candid #LinkedInLive as the leaders discuss:

1️⃣  Barriers to employment & advancements for the LGBTQ2+ community
2️⃣  The importance of strategic partnerships in helping organizations attract & retain diverse talent
3️⃣  How employee diversity can build better business decisions

Save your spot 👇","MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NGZr4.png
",https://www.linkedin.com/feed/update/urn:li:activity:6781578080872865792,"MEDIA_PHOTO - 
",1,3,3
210,1616774561,Turn data into learnings. Reporting doesn't need to be complicated 📈 ,"MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2019/04/social-media-report-1.jpg
",https://www.linkedin.com/feed/update/urn:li:activity:6781244009445642240,"MEDIA_PHOTO - 
",4,79,18
211,1616691736,"Judging by these numbers, there's a good chance that you just got beat by someone's grandma 😂 Read more in our #Digital2021 report.","MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NGQAK.png
",https://www.linkedin.com/feed/update/urn:li:activity:6780896616472698880,"MEDIA_PHOTO - 
",1,26,2
212,1616683512,We've all been there. Am I actually allowed to use this picture? Here's how to make sure. ,"MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2016/09/image-copyright-1200x550.jpg
",https://www.linkedin.com/feed/update/urn:li:activity:6780862122944409600,"MEDIA_PHOTO - 
",7,140,25
213,1616601778,"Brands like yours are finding new ways to become more customer centric by combining social media with user-generated content. Here's how you can catch up 👇
","MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NGLa5.png
",https://www.linkedin.com/feed/update/urn:li:activity:6780519306804379648,"MEDIA_PHOTO - 
",0,15,1
214,1617117313,Who wouldn't want 6x more impressions? ,"MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2021/03/LinkedIn-experiment-1.jpg
",https://www.linkedin.com/feed/update/urn:li:activity:6782681618323660800,"MEDIA_PHOTO - 
",3,51,8
215,1616701411,"In honor of International Transgender Day of Visibility, Hootsuite is announcing an exciting new partnership with Pride at Work Canada, a leading organization for LGBTQ2+ & Workplace Inclusion. 

Join Hootsuite’s Shanley Brooks, and Pride at Work’s Jade Pichette, for a candid LinkedIn Live as the leaders discuss the significant barriers to employment and advancement that LGBTQ2+ people in Canada still face today, and the growing importance of key strategic partnerships in helping organizations attract and retain diverse talent and in making better business decisions.",,https://www.linkedin.com/feed/update/urn:li:ugcPost:6780937195252445184,,36,109,11
216,1617050106,"In honour of International Transgender Day of Visibility, we’re announcing an exciting new partnership with Pride at Work Canada, a leading organization for LGBTQ2+ & Workplace Inclusion.

Join Hootsuite’s Shanley Brooks (she/her), and Pride at Work Canada / Fierté au travail Canada’s Jade Pichette (they/them), for a candid LinkedIn Live as the leaders discuss:

1️⃣   Barriers to employment & advancements for the LGBTQ2+ community
2️⃣   How strategic partnerships help attract & retain diverse talent
3️⃣   How employee diversity can build better business decisions","MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NH9nd.png
",https://www.linkedin.com/feed/update/urn:li:activity:6782399729620791296,"MEDIA_PHOTO - 
",0,5,1
217,1617031842,"Discussion time 🤔

What do you do at the start of the week that sets yourself up to be productive for the rest of the week?",,https://www.linkedin.com/feed/update/urn:li:activity:6782323124089171968,,14,26,1
218,1616861408,"Are you really ""working from home?""😉 ","MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NGZLY.png
",https://www.linkedin.com/feed/update/urn:li:activity:6781608273687678976,"MEDIA_PHOTO - 
",1,30,0
219,1617202365,ICYMI: Catch up on the latest developments in the social media world during March 🙌,,https://www.linkedin.com/feed/update/urn:li:ugcPost:6783038349486772224,,4,103,2
