;created_at;content;media;source_link;comments;likes;shares
173;1615489302;"Join us for a #LinkedInLive with Hootsuite CEO, Tom Keiser as he chats with female leaders at Hootsuite about the theme of this year's #IWD - #ChooseToChallenge and their experiences and commitment to equality.

Join the live on Tom's LinkedIn page.";MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NFQ8u.png;https://www.linkedin.com/feed/update/urn:li:activity:6775853243852431360;0;12;1
174;1615652703;The best Instagram bios look like this 👀 ;MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2018/12/instagram-bio_1080x1080.jpg;https://www.linkedin.com/feed/update/urn:li:activity:6776538595596500992;1;103;15
175;1615918515;"Leading healthcare organizations are turning to social to engage with their communities 🏥

Join the panel of experts to learn how social can help you:

🤝 Manage customer expectations
📊 Use insights to inform your strategy
👥 Enhance patient experience";MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NGaJS.jpeg;https://www.linkedin.com/feed/update/urn:li:activity:6777653493223186432;0;7;1
176;1615741278;Creating a winning social RFP, doesn't need to be over complicated.  http://ow.ly/UO3550DX8dy;MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2018/12/Social-Media-RFP.jpg;https://www.linkedin.com/feed/update/urn:li:activity:6776910105955848192;0;53;3
177;1615304714;"The way financial services organizations build customer relationships has shifted rapidly in recent years 🤝 Join our live webinar to learn from industry experts on the business impact of social transformation in financial services 🏦

Save your spot.";;https://www.linkedin.com/feed/update/urn:li:activity:6775079026789773313;0;10;3
178;1615226529;"How can B2B marketers generate demand through social? 

Join Hootsuite’s panel of B2B and social marketing experts as they discuss the foundational components of building a social demand generation strategy 

Don't miss out on these expert tips.";MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NFA7t.png;https://www.linkedin.com/feed/update/urn:li:activity:6774751092988243968;2;26;1
179;1615212145;"La communication entre les consommateurs et les marques se fait de plus en plus à travers les plateformes sociales et de messagerie. Cependant, beaucoup d’entre elles ont encore du mal à fournir un service clientèle de qualité sur les médias sociaux. 

Nous avons récemment acquis Sparkcentral, afin de créer dans la plateforme Hootsuite la boîte de réception la plus avancée en matière de service client.  Pour l’occasion, nous vous invitons à un webinar le 11 mars à 11h. Inscrivez-vous et découvrez ce que le customer care peut apporter à votre marque !
 
➡️ http://ow.ly/IWHv50DSSEH";;https://www.linkedin.com/feed/update/urn:li:activity:6774690762287280128;0;0;0
180;1615140064;Perfect Sunday reading to get you inspired for the week 🙌  ;MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2021/02/social-media-questions_1080x1080.jpg;https://www.linkedin.com/feed/update/urn:li:activity:6774388434439049217;1;77;17
181;1615993407;"Bei dem starken Wachstum der aktiven Social-Media-Nutzer wird die Formulierung einer gezielten Social-Media-Strategie für Unternehmen unumgänglich. 📈🤳

Finden Sie heraus, wie sich das digitale Nutzerverhalten der Deutschen im Vergleich zu letztem Jahr verändert hat: http://ow.ly/odpX50DXlji";MEDIA_PHOTO - https://media-exp1.licdn.com/dms/image/C4D22AQFtpbO9HNR9fA/feedshare-shrink_1280/0/1615993407854?e=1619049600&v=beta&t=xB-NCvmTn_Ik_f9oNqg1rBNRW0c12Asc0Q3d56cDhfM;https://www.linkedin.com/feed/update/urn:li:activity:6777967614716067841;1;5;0
182;1615804224;"Am 25. März ist Hootsuite mit dabei auf der digitalen MAKE Mittelstandskonferenz von W&V, Werben & Verkaufen rund um das Thema “Digitales Verkaufen”! 🛍️

Erfahren Sie in unserer Session “Social Media als Treiber der digitalen Transformation”, wie Sie das volle Potenzial der sozialen Medien für Ihr Unternehmen entfalten, indem Sie die Anwendung über das Marketing hinaus ausbreiten und so Ihren Geschäftserfolg steigern.

Die MAKE bietet Ihnen viele Diskussionen mit Kollegen, Praxisbeispiele und Experten-Insights dazu, wie Sie am besten die Brücke zwischen Online- und Offline-Auftritt Ihrer Marke schlagen.

Jetzt Ticket sichern: http://ow.ly/denA50DXnUU";MEDIA_PHOTO - https://media-exp1.licdn.com/dms/image/C4D22AQGdT0O1DM6O_w/feedshare-shrink_1280/0/1615804224275?e=1619049600&v=beta&t=bvN5u4zK0V7feSU3LpSf66vt66yrU2eAM9_A0qyDMiI;https://www.linkedin.com/feed/update/urn:li:activity:6777174121592705024;0;2;0
183;1614963916;COVID-19 shifted the way people shopped. Get with the times and make sure your brand is set up for eCommerce. http://ow.ly/jtkj50DRj3U;MEDIA_PHOTO - https://media-exp1.licdn.com/dms/image/C4D22AQE9VBpGSAzj2A/feedshare-shrink_800/0/1614963916390?e=1617840000&v=beta&t=rQVw67UYwk8uCqJejbqlZhKXHKAE-q62g8SVhO9hhmI;https://www.linkedin.com/feed/update/urn:li:activity:6773649614450003968;4;66;8
184;1615824150;"It's the eternal struggle of social media managers everywhere:  which platforms should we focus on and do I need to get on ""that TikTok thing?"" 🤔

In our new webinar series, Explained 3 Ways, we're breaking down common social media challenges—like knowing what networks to focus on—to help you succeed in 2021. 

Save your spot: http://ow.ly/a7cB50DYQRO #SocialTrends2021";MEDIA_PHOTO - https://media-exp1.licdn.com/dms/image/C4D22AQEKl6aAcrhqlw/feedshare-shrink_800/0/1615824150391?e=1619049600&v=beta&t=LzQLm_QZBICop79TRuoUd2RyRXeFvBpxTXnolSvsd-c;https://www.linkedin.com/feed/update/urn:li:activity:6777257697818488832;1;69;5
185;1614881712;"Being an ally to women means that you can #ChooseToChallenge yourself and others to take a look in the mirror, get informed, and take action.

In honour of International Women's Day, join us for a candid LinkedIn Live conversation as Hootsuite leaders discuss the topics of allyship and how they #ChooseToChallenge in the workplace.

Register now: http://ow.ly/F8si50DPfQf #IWD2021";MEDIA_PHOTO - https://media-exp1.licdn.com/dms/image/C4D22AQHk_OsfEK0lBQ/feedshare-shrink_1280/0/1614881712032?e=1617840000&v=beta&t=CKL7pLa3CJLdR3rSHWTXtDKShFPxiiewkz8ONtNxQBs;https://www.linkedin.com/feed/update/urn:li:activity:6773304824965431296;0;20;0
186;1615534221;"Vous vous demandez quel est le meilleur moment pour publier vos posts sur les réseaux sociaux ? 🤔

Ne vous fiez plus au hasard pour savoir quand programmer votre contenu sur #Facebook, #Instagram et #Twitter. 🗓

➡️ http://ow.ly/7dIa50DVdUz";MEDIA_PHOTO - https://media-exp1.licdn.com/dms/image/C4D22AQEY92W9dtQpTQ/feedshare-shrink_1280/0/1615534221662?e=1618444800&v=beta&t=HAt_mwYfIXLKUMlCJwy06-_OWb83e1A4DF-h_HVN5XE;https://www.linkedin.com/feed/update/urn:li:activity:6776041649047908352;0;1;0
189;1616061664;"Pinterest bietet mehr als nur Deko-Inspiration und Bilder von süßen Kätzchen? Verschenken Sie nicht das wahre Potenzial. 🐱

Entdecken Sie 5 Strategien, um auf Pinterest Geld zu verdienen.";MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2017/03/How-to-Make-Money-on-Pinterest_1080x1080.jpg;https://www.linkedin.com/feed/update/urn:li:activity:6778253905290641408;0;0;0
195;1616084344;"Join us today for a #LinkedInLive session with the women behind the inspiring World Woman Hour: 60 women x 60 stories x 60 minutes ✨ 

This campaign highlighted 60 female heroes representing a diverse array of backgrounds to inspire women and girls worldwide to find their role models, and empower one million women and girls by 2030. 

Amassing 47.95 million impressions across social media platforms since its launch, this digital campaign was brought to life by an all-women production team who worked together completely remotely during the global pandemic. 

Today we are excited to release the Digital Gender Diversity Impact Report 💜 

This report showcases the power of digital media to promote gender equality in a bold new way—providing best practices that brands and organizations can leverage to drive positive social change and increase engagement. 

Grab your copy: http://ow.ly/clXz50E2qNv";;https://www.linkedin.com/feed/update/urn:li:ugcPost:6778349031438471168;29;62;7
196;1616170521;"Did you hear? 

Hootsuite is now FedRAMP authorized ☑️

Achieving FedRAMP is serious business...It provides a standardized approach to security assessment, authorization, and continuous monitoring for cloud products and services used by the US Federal Government.

Learn more about what it means: http://ow.ly/3HKz50E1TRy";;https://www.linkedin.com/feed/update/urn:li:activity:6778710485161267200;0;18;2
197;1617199514;Not just how the algorithm works, but how to make it work for YOU. http://ow.ly/XsQd50Ed5Lp;MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2020/04/how-the-instagram-algorithm-works.jpg;https://www.linkedin.com/feed/update/urn:li:activity:6783026391815483392;6;134;33
198;1617036010;You heard it here first 🥇 Gen Z: Social > Search ;MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NH8nn.png;https://www.linkedin.com/feed/update/urn:li:activity:6782340607047151616;1;136;17
199;1616854210;"Join Hootsuite’s Shanley Brooks (she/her) and Pride at Work Canada / Fierté au travail Canada’s Jade Pichette (they/them), for a candid #LinkedInLive as the leaders discuss:

1️⃣  Barriers to employment & advancements for the LGBTQ2+ community
2️⃣  The importance of strategic partnerships in helping organizations attract & retain diverse talent
3️⃣  How employee diversity can build better business decisions

Save your spot 👇";MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NGZr4.png;https://www.linkedin.com/feed/update/urn:li:activity:6781578080872865792;1;3;3
200;1616774561;Turn data into learnings. Reporting doesn't need to be complicated 📈 ;MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2019/04/social-media-report-1.jpg;https://www.linkedin.com/feed/update/urn:li:activity:6781244009445642240;4;79;18
201;1616691736;Judging by these numbers, there's a good chance that you just got beat by someone's grandma 😂 Read more in our #Digital2021 report.;MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NGQAK.png;https://www.linkedin.com/feed/update/urn:li:activity:6780896616472698880;1;26;2
202;1616683512;We've all been there. Am I actually allowed to use this picture? Here's how to make sure. ;MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2016/09/image-copyright-1200x550.jpg;https://www.linkedin.com/feed/update/urn:li:activity:6780862122944409600;7;140;25
203;1616601778;"Brands like yours are finding new ways to become more customer centric by combining social media with user-generated content. Here's how you can catch up 👇
";MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NGLa5.png;https://www.linkedin.com/feed/update/urn:li:activity:6780519306804379648;0;15;1
204;1616701411;"In honor of International Transgender Day of Visibility, Hootsuite is announcing an exciting new partnership with Pride at Work Canada, a leading organization for LGBTQ2+ & Workplace Inclusion. 

Join Hootsuite’s Shanley Brooks, and Pride at Work’s Jade Pichette, for a candid LinkedIn Live as the leaders discuss the significant barriers to employment and advancement that LGBTQ2+ people in Canada still face today, and the growing importance of key strategic partnerships in helping organizations attract and retain diverse talent and in making better business decisions.";;https://www.linkedin.com/feed/update/urn:li:ugcPost:6780937195252445184;36;109;11
205;1616084725;"Introducing the Digital Gender Diversity Impact Report 2021: http://ow.ly/OIf150E2qFy  💜  

We are excited to release this report in partnership with the WORLD WOMAN FOUNDATION, Georgetown University’s Business for Impact and VMLY&R COMMERCE. This report showcases the power of digital media to promote gender equality in a bold new way—providing best practices that brands and organizations can leverage to drive positive social change and increase engagement.";;https://www.linkedin.com/feed/update/urn:li:ugcPost:6778350628482768896;5;112;20
206;1616083352;When customers take the time to give you feedback in a Twitter mention, they expect a reply — and they expect it fast. ;MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2021/03/Twitter-Mentions.jpg;https://www.linkedin.com/feed/update/urn:li:activity:6778344871561306112;1;29;4
207;1616091610;"Ready to ignite your brand’s inner spark? ✨ It’s time to walk the talk, and it starts at the top. 

Read our #SocialTrends2021 report to learn how you can start building a truly purpose-driven organization.";MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NGkSb.png;https://www.linkedin.com/feed/update/urn:li:activity:6778379506274111488;0;6;0
208;1616592639;So how effective are Reels exactly? We ran the tests so you don't have to 👀  ;MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2021/03/Experiment_Can-Posting-Reels-Improve-Your-Overall-Instagram-Engagement_1080x1080.jpg;https://www.linkedin.com/feed/update/urn:li:activity:6780480974414209024;0;14;2
209;1616255405;Looking to fight the decline in organic reach that many of us have been seeing? It's time to give things a boost 🚀;MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2018/06/facebook-boost-post-1.jpg;https://www.linkedin.com/feed/update/urn:li:activity:6779066512427778049;3;39;5
210;1616180516;How to bring communities together, create an increased sense of belonging and drive brand trust 👇;MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NGpWq.png;https://www.linkedin.com/feed/update/urn:li:activity:6778752403291299840;1;9;2
211;1617128708;"Don’t miss out on the chance to learn about all of Hootsuite’s exciting product updates and releases over the last quarter, and the unveiling of our new customer care solution! 
Register now! ";;https://www.linkedin.com/feed/update/urn:li:activity:6782729409632735232;0;8;1
212;1616783105;Spoiler: Yes they do. Find out how 👀 ;MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2021/03/Experiment_Can-Posting-Reels-Improve-Your-Overall-Instagram-Engagement_1080x1080.jpg;https://www.linkedin.com/feed/update/urn:li:activity:6781279846199779328;0;4;1
213;1616422212;We've seen Instagram Stories become a huge success for brands, so how can you make the same impact using Facebook Stories? ;MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2021/03/facebook-stories_1080x1080.jpg;https://www.linkedin.com/feed/update/urn:li:activity:6779766150248075265;0;63;14
214;1616349659;Hands up if your looking to grow your Instagram channel 🙋‍♀️  Reels could be the answer. ;MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2021/03/Experiment_Can-Posting-Reels-Improve-Your-Overall-Instagram-Engagement_1080x1080.jpg;https://www.linkedin.com/feed/update/urn:li:activity:6779461842449252352;0;11;1
215;1617050106;"In honour of International Transgender Day of Visibility, we’re announcing an exciting new partnership with Pride at Work Canada, a leading organization for LGBTQ2+ & Workplace Inclusion.

Join Hootsuite’s Shanley Brooks (she/her), and Pride at Work Canada / Fierté au travail Canada’s Jade Pichette (they/them), for a candid LinkedIn Live as the leaders discuss:

1️⃣   Barriers to employment & advancements for the LGBTQ2+ community
2️⃣   How strategic partnerships help attract & retain diverse talent
3️⃣   How employee diversity can build better business decisions";MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NH9nd.png;https://www.linkedin.com/feed/update/urn:li:activity:6782399729620791296;0;5;1
216;1617031842;"Discussion time 🤔

What do you do at the start of the week that sets yourself up to be productive for the rest of the week?";;https://www.linkedin.com/feed/update/urn:li:activity:6782323124089171968;14;26;1
217;1616861408;"Are you really ""working from home?""😉 ";MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NGZLY.png;https://www.linkedin.com/feed/update/urn:li:activity:6781608273687678976;1;30;0
218;1617117313;Who wouldn't want 6x more impressions?;MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2021/03/LinkedIn-experiment-1.jpg;https://www.linkedin.com/feed/update/urn:li:activity:6782681618323660800;3;51;8
219;1617202365;ICYMI: Catch up on the latest developments in the social media world during March 🙌;;https://www.linkedin.com/feed/update/urn:li:ugcPost:6783038349486772224;4;103;2
220;1617210313;COVID-19 shifted the way people shopped. Get with the times and make sure your brand is set up for eCommerce. #Digital2021 http://ow.ly/qcfW50EaZzE;MEDIA_PHOTO - https://media-exp1.licdn.com/dms/image/C5622AQEFqHer7gK2dw/feedshare-shrink_800/0/1617210313114?e=1620864000&v=beta&t=vCsJeyUU5pB2RfVYBfLjWd9jJw4AZIjfBsaQ9QmQhKg;https://www.linkedin.com/feed/update/urn:li:activity:6783071685475225600;1;25;1
221;1616526309;"""Do I need to be on that TikTok thing?""

It's the eternal struggle of social media managers everywhere: deciding which platforms to focus on.

Join us for a webinar as three experts discuss social media challenges and how to reach the right audience on the right platform. http://ow.ly/4xHI50E4W0k #SocialTrends2021";MEDIA_PHOTO - https://media-exp1.licdn.com/dms/image/C4D22AQGpvk96M6_48w/feedshare-shrink_800/0/1616526309810?e=1619654400&v=beta&t=qA8PT5NuOya7tXMADwuyWxoxPRUVM1qh_SFwKXo3HiM;https://www.linkedin.com/feed/update/urn:li:activity:6780202767450431488;0;54;4
222;1616433607;"We are back at this year’s Festival of Marketing!

Join us on the 23rd March as Hootsuite experts Mark Abrami and Dominique Elsey dive into the most pressing questions facing marketers today, the key trends you should focus on in 2021 and how to put them into action.

We hope to see you there!";MEDIA_PHOTO - https://media-exp1.licdn.com/dms/image/C4D22AQFXyy8qV12DmA/feedshare-shrink_1280/0/1616433607921?e=1619654400&v=beta&t=jkm6WV4zohxYGlty-vx-io7FqK1PeEB5fbXitcsWWls;https://www.linkedin.com/feed/update/urn:li:activity:6779813947865358336;0;23;0
223;1616162716;"Want to focus your efforts on the social channels that work? 

Find out which ones you should pay attention to in our Mar. 24 webinar with a panel of Hootsuite experts, and the ""Queen of Facebook"" Mari Smith. 

Register now: http://ow.ly/nbPd50DYRjB  #SocialTrends2021";MEDIA_PHOTO - https://media-exp1.licdn.com/dms/image/C4D22AQGQl3yGou9cVg/feedshare-shrink_800/0/1616162716636?e=1619049600&v=beta&t=2a4ykaB6iXp-3ZTPKILQYKoxYEvoFlWvpeIgMKltMpY;https://www.linkedin.com/feed/update/urn:li:activity:6778677747049877504;1;37;5
224;1616079006;"We are back at this year’s Festival of Marketing!

Join us on the 23rd March as Hootsuite experts Mark Abrami and Dominique Elsey dive into the most pressing questions facing marketers today, the key trends you should focus on in 2021 and how to put them into action.

We hope to see you there!";MEDIA_PHOTO - https://media-exp1.licdn.com/dms/image/C4D22AQGHxLg5d-O6iA/feedshare-shrink_1280/0/1616079006643?e=1619049600&v=beta&t=7nDFDlZuUi6EzkFh5qE6qKcV9XYRv-VVknzv1SHs-4M;https://www.linkedin.com/feed/update/urn:li:activity:6778326641866227712;0;15;1
225;1616076156;"📰  News from the nest 📰 

Hootsuite is now FedRAMP authorized!  ✅ 

Read more about this important designation and why It’s more important than ever to ensure our security practices are constantly evolving: http://ow.ly/khqR50E1TNK";MEDIA_PHOTO - https://media-exp1.licdn.com/dms/image/C4D22AQF6XFMHzQqXaA/feedshare-shrink_1280/0/1616076157125?e=1619049600&v=beta&t=uM-dqqsiE3sYDXJPkdDo70JKZzbntuV1042mRG6xXIs;https://www.linkedin.com/feed/update/urn:li:activity:6778314690423463936;0;19;1
226;1616947510;"We got the insider scoop from Hootsuite expert, Morgan Zerr on how brands can create a best in class social media strategy 🌟⭐️
No, it doesn't *need* to involve TikTok or Clubhouse? 🙅‍♀️ 

Here's what we asked 👇

1️⃣  How to craft a social strategy
2️⃣  How to create social media goals & objectives
3️⃣  How to discover your audience on social
4️⃣  Tips on creating a channel strategy 
5️⃣  Measuring success on social

Watch now to learn more 😎 http://ow.ly/JA4950E9dl3";MEDIA_PHOTO - https://media-exp1.licdn.com/dms/image/C4D22AQGI9TLRjVZj0A/feedshare-shrink_480/0/1616947510593?e=1620864000&v=beta&t=RwXUq1B3NuAHZ4o08MzUkOvSv9aV3TbB-O1aVBjSnVA;https://www.linkedin.com/feed/update/urn:li:activity:6781969411457740800;5;21;2
232;1617288608;Building stronger relationships with customers has never been more important. Join us as we chat about how leading organizations are using social customer care to drive operational efficiency and improve customer satisfaction. ;MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NHnkg.jpeg;https://www.linkedin.com/feed/update/urn:li:activity:6783400081686183936;2;46;2
233;1618417838;Right, lets take a look at what all the fuss is about 👋;MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NIfPf.png;https://www.linkedin.com/feed/update/urn:li:activity:6788136414644068352;0;32;5
234;1618320907;"Customer care has never been more important. 

Join Hootsuite's Christoph Neut at this year's Allan Lloyds Summit as he discusses how consumer  expectations have changed in the past year and why social media will become the dominant engagement channel for your brand.";MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NI9NI.jpeg;https://www.linkedin.com/feed/update/urn:li:activity:6787729856663838720;0;25;1
235;1618067710;There's a reason video is 3x more engaging on LinkedIn 🎬;MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2018/11/LinkedIn-video-1.jpg;https://www.linkedin.com/feed/update/urn:li:activity:6786667872631554048;1;87;5
236;1618413014;"Tune in tomorrow to find out why SEO matters to your social media strategy. And, trust us, it does!

Hootsuite's SEO Manager, Zak Ramdani has all of the answers you need to know 😉";MEDIA_VIDEO - https://dms.licdn.com/playlist/C4D05AQHvTInvzohimg/mp4-720p-30fp-crf28/0/1618412717076?e=1620540000&v=beta&t=GFjVPOYjrMJlJ_KZ1PUJgucvtMuknRRMEt1kQUUc46g;https://www.linkedin.com/feed/update/urn:li:ugcPost:6788116180948279296;6;65;3
237;1617368540;Posting to Instagram from your desktop is a lot easier than you think. ;MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2021/03/how-to-post-on-instagram-from-PC.jpg;https://www.linkedin.com/feed/update/urn:li:activity:6783735338234982400;2;47;12
238;1617721514;Social media managers, we got you 🙌;MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NHGql.png;https://www.linkedin.com/feed/update/urn:li:activity:6785215819006791680;98;2612;361
239;1617557104;"Tune in for a #LinkedInLive with Hootsuite’s Recruiter and Design, Product, and Engineering Leaders as they discuss: 

 📲  Design, Product, and Software Engineering Triads
🔄  The triads role through the software lifecycle 
💻  Joining our Product, Design, and Engineering teams

Save the date!";MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NHyqR.png;https://www.linkedin.com/feed/update/urn:li:activity:6784526234232745984;0;5;6
240;1617293118;"IGTV analytics are now within Hootsuite Impact (no joke) 🎉 📱 
View your IGTV analytics alongside all your other Instagram content in the dashboard 📊 New to IGTV? Here's everything you need to know.";MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NHnJc.jpeg;https://www.linkedin.com/feed/update/urn:li:activity:6783418995371589632;2;40;2
241;1617807912;Your weekly reminder that social media manager is not an entry-level job 👌;;https://www.linkedin.com/feed/update/urn:li:activity:6785578198156615680;126;3450;194
242;1617642910;This is how you can track success 🤑  ;MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2019/04/social-media-report-1.jpg;https://www.linkedin.com/feed/update/urn:li:activity:6784886131340251136;0;76;3
243;1617460805;"Instagram not allowing clickable links directly in captions is a big marketing hurdle. But does saying 'link in bio' affect performance? 

Time to find out 📸  ";MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2021/03/Experiment_Does-Writing-Link-in-bio-in-your-Instagram-Post-Affect-its-Performance_1080x1080.jpg;https://www.linkedin.com/feed/update/urn:li:activity:6784122327182516224;10;115;14
244;1617902710;As the world's second most-visited website, YouTube can be a great place to get your brand in front of the right audience. Here's how 👉 ;MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2019/06/Make-Money-on-YouTube.jpg;https://www.linkedin.com/feed/update/urn:li:activity:6785975811225849856;0;51;6
245;1617896107;"Should you be on Clubhouse? 
It's time to see what all the fuss is about. ";MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2021/03/clubhouse.jpg;https://www.linkedin.com/feed/update/urn:li:activity:6785948116655968256;0;13;2
246;1617726908;"Don’t miss out on the chance to learn about all of Hootsuite’s exciting product updates and releases over the last quarter, and the unveiling of our new customer care solution! 
Register now! ";MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NHGYD.png;https://www.linkedin.com/feed/update/urn:li:activity:6785238442402975744;0;6;0
247;1617833369;"We’re chatting with Hootsuite’s Recruiter and Design, Product, and Engineering Leaders. They’re discussing the Product Triad and working on their teams at Hootsuite. 

If you’re interested in applying for a role at one of our global offices, apply here👉 
Product: http://ow.ly/yVZd50EjaOb 
Design:  http://ow.ly/Itgc50Ej9vu 
Software Development: http://ow.ly/a1RI50Ejb0Y";;https://www.linkedin.com/feed/update/urn:li:ugcPost:6785684974768029696;54;115;4
248;1617296714;"By tapping into social advocacy, Sodexo saw their content attract 2.3x as many views as content on their LinkedIn page. 

Join us for a #LinkedInLive as we chat with Sodexo’s Kim Beddard-Fontaine to hear how they became a social leader.";MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NHo1s.jpeg;https://www.linkedin.com/feed/update/urn:li:activity:6783434077853892609;0;12;0
249;1617816634;Building stronger relationships with customers has never been more important. Join us as we chat about how leading organizations are using social customer care to drive operational efficiency and improve customer satisfaction. ;MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NHMaq.jpeg;https://www.linkedin.com/feed/update/urn:li:activity:6785614782390267904;0;3;1
250;1617798635;"From social selling to employee advocacy, Sodexo has become a leader in ensuring the value of social goes beyond just marketing.

Join us for a #LinkedInLive as we chat with Sodexo’s Kim Beddard-Fontaine to discuss what it takes to become a social leader. ";MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NHKCH.jpeg;https://www.linkedin.com/feed/update/urn:li:activity:6785539289326456833;0;8;0
251;1618240516;"By tapping into social advocacy, Sodexo saw their content attract 2.3x as many views as content on their LinkedIn page. 

Join us for a #LinkedInLive as we chat with Sodexo’s Kim Beddard-Fontaine to hear how they became a social leader.";MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NI5eE.jpeg;https://www.linkedin.com/feed/update/urn:li:activity:6787392671670505472;0;12;0
252;1618158904;There's a good chance your Dad is beating you at Instagram 😎 ;MEDIA_PHOTO - https://d2jhuj1whasmze.cloudfront.net/photos/original/NI10r.png;https://www.linkedin.com/feed/update/urn:li:activity:6787050366174412800;1;107;14
253;1618411806;Brands that use video marketing grow their revenue 49% faster than companies that don’t. Just sayin' 🤔;MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2018/11/LinkedIn-video-1.jpg;https://www.linkedin.com/feed/update/urn:li:activity:6788111112802967553;1;19;2
254;1618337408;"What’s new with Hootsuite in April 2021?

Watch this round-up and discover the newest updates to our product this month 

📲 Metric recommendations in Hootsuite Analytics
📁 New Trello app update
📈 Actionable adoption analytics in Amplify
⏰ Best times to post on Instagram, Facebook, Twitter, and LinkedIn";MEDIA_PHOTO - https://i.ytimg.com/vi/fzeKBSP8XRI/maxresdefault.jpg;https://www.linkedin.com/feed/update/urn:li:activity:6787799065280311296;0;11;1
255;1618252688;"A global leader in quality of life services, Sodexo delivers a combination of on-site services, benefits and rewards services, and personal and home services to more than 100 million consumers every day.

Looking to tap into the power of social advocacy, Sodexo turned to Hootsuite to develop a strategy that would unify its employee voices and create new opportunities to build positive, valuable connections with its clients and communities.

Join Hootsuite’s Melanie Gaboriault who will sit down with Kim Beddard-Fontaine, SVP of Digital and Employee Communications to discuss how Sodexo puts advocacy at the heart of communications to support its growth goals. 

#LinkedInLive #EmployeeAdvocacy";;https://www.linkedin.com/feed/update/urn:li:ugcPost:6787443723312615424;29;88;17
256;1617634947;Creating a user friendly, virtual shopfront has never been more important. Here's how to make it happen 🤑 ;MEDIA_PHOTO - https://mk0hootsuiteblof6bud.kinstacdn.com/wp-content/uploads/2021/03/Social-Media-Ecommerce.jpg;https://www.linkedin.com/feed/update/urn:li:activity:6784852731195731968;2;28;3
